GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2
TLN2	4.2909	11.5651	6.2098	3.21378119227e-36	4.6387769477e-18	3.44463164677e-07	223.228	125.573	222.783	185.968
FRG1	13.1938	12.5411	11.30515	0.114675360261	0.000148700316966	0.000367226246404	1.00102	1.00102	1.00102	1.00102
TP53TG5	0.2367	0.28655	0.36515	0.0430747709566	0.00382454924019	4.06170492502e-07	717.511	630.31	619.299	770.454
RHEBL1	1.1957	0.2225	0.62215	9.46503165951e-25	2.11966348297e-19	2.10048545266e-15	1499.31	1364.28	1277.75	1356.94
SIRPA	52.0759	17.1965	44.90285	1.02409779518e-23	4.64257856245e-20	0.00282478321332	695.933	549.561	495.617	571.695
IFT80	2.6129	2.2605	2.20695	0.0508019765956	0.839456095492	0.0625699079854	4.67144	14.5704	9.56532	1.00102
IFT81	2.3979	2.4601	2.6743	0.752045354886	0.0130376716972	0.00556564453108	522.089	433.331	355.697	539.773
IFT88	4.2794	6.1763	5.09315	1.54006597971e-11	0.00679632280825	0.000198890977183	30.698	1.00102	4.78266	1.55715
POU5F1B	0.2132	0.14335	0.14455	1.37255143734e-05	0.0265656586837	0.00367921648122	1.00102	1.00102	1.00102	1.00102
NFATC2IP	6.3375	4.6907	6.4949	8.36892338921e-11	4.6847522642e-18	0.164198637128	1399.32	1266.74	1201.89	1372.51
GRINA	139.9064	84.3152	83.6773	4.3843014833e-16	0.239727674276	1.06065543673e-24	2945.34	2875.27	2777.39	3310.05
CNTF	0.1666	0.25775	0.23865	0.0106732078499	0.996342790954	0.00409865396751	84.3083	164.613	82.7512	71.1838
MCM10	0.3487	0.03985	0.36585	4.78203451214e-08	6.90695750288e-15	0.348136831045	17.6847	11.2337	38.7062	62.5083
SP4	1.6172	2.6596	2.8432	1.36828654735e-23	0.0285395510396	4.30205423219e-24	1.00102	1.00102	1.00102	1.00102
IL10RB	0.3903	0.1275	0.27775	3.03484144295e-24	6.0486027213e-16	8.50336947507e-08	195.533	88.09	132.357	132.135
ATG4C	4.923	5.7769	6.15725	4.7891362982e-06	0.0747225326566	6.61770349731e-08	1.00102	1.00102	1.00102	1.00102
ATG4B	9.6903	6.33135	5.60785	6.99567099269e-15	0.0135667324432	8.9393086892e-26	952.973	829.848	711.06	966.654
ATG4A	6.7433	7.7581	7.1825	0.197027215126	0.505724784961	0.405770890229	1.00102	1.00102	5.56124	1.00102
THUMPD2	3.0269	1.9874	2.996	9.17492120414e-15	1.61378280136e-13	0.604130901967	1.00102	1.00102	1.00102	1.00102
CDH22	0.0639	0.1104	0.04505	0.107216876003	0.332058357884	0.158888252124	544.89	664.345	685.255	795.034
ATG4D	7.7001	8.133	4.7043	0.353035441377	1.12179364648e-06	5.83850120003e-07	1514.32	1296.32	1220.58	1555.81
SP7	0.0091	0.00375	0.0065	0.00482520425496	0.0259727219149	0.763610345343	1085.44	965.319	836.187	1034.83
NLRP14	0.0553	0.23855	0.14605	3.37853562301e-35	0.00354249026017	4.70232738842e-13	1.00102	2.00204	1.00102	1.00102
UPK2	0.2465	0.0467	0.1178	0.880439289951	0.813761086056	0.592100691678	787.916	797.481	757.551	722.738
CFH	7.0905	5.88335	8.0953	0.0598180883333	0.0186552943622	0.918430317527	1.00102	1.00102	1.00102	1.00102
CFI	6.9397	5.03665	3.59075	8.5266287637e-06	0.31828022196	1.86042870965e-08	1.00102	1.00102	1.00102	1.00102
FBXO3	4.5528	6.932	6.31035	1.31938466656e-23	0.10729450214	5.21345690395e-13	144.926	134.471	169.173	135.027
PNP	9.5924	27.9389	9.07105	4.07773442889e-42	2.25782153069e-40	0.221331499762	231.904	187.302	183.187	149.708
CFD	14.6384	4.14895	5.8292	1.7329362183e-05	0.454869192762	1.50277177764e-07	1959.45	1789.94	1864.68	1954.89
CFB	0.8438	0.3363	0.7312	0.00175311477685	4.92290097608e-07	0.226675249137	1379.85	1130.6	1204.01	1222.25
KLHDC10	15.4875	15.66835	19.5137	0.053136764671	6.62928609464e-10	4.73514573192e-08	355.697	286.515	272.167	524.424
LHPP	5.813	8.5964	3.24545	0.00357881070418	1.23163774388e-32	1.31833982498e-15	146.26	158.05	217.111	191.529
CREBBP	6.5161	6.7685	9.47325	0.420948297811	2.32185612004e-14	6.28724241405e-27	790.474	728.856	692.263	735.195
PNN	17.004	15.1324	20.6399	0.00196927092388	6.61075668687e-08	0.473316658729	139.809	107.777	94.7635	130.689
ATP6V0E1	150.9634	150.8259	98.3861	0.143141724588	1.03476420243e-16	7.29239308908e-09	334.675	377.497	305.646	304.645
ATP6V0E2	3.9075	8.94285	2.4171	7.24929654872e-14	4.71739305572e-39	1.25746097193e-06	472.149	433.443	347.021	361.48
CFP	0.0927	0.02565	0.08685	1.92501617867e-14	2.37235372571e-13	0.490752246011	429.995	462.472	284.513	491.057
AAAS	10.8943	6.78825	7.19085	8.76868410213e-22	0.225167241176	6.9603600307e-27	1141.5	1021.15	888.463	1097.12
UAP1	12.9846	14.80105	13.51105	0.465255806128	0.314973113904	0.0765672163455	82.3063	74.743	125.906	40.7082
EDC3	5.1401	4.4798	4.90285	4.0454990205e-06	0.008827283303	0.000230985421711	371.046	295.079	385.282	420.429
SIDT1	0.4503	0.60535	0.4997	0.00128984618836	0.256479930223	0.0391367783023	1.00102	1.00102	1.00102	1.00102
SIDT2	7.6825	5.4182	6.9047	5.82076145764e-16	1.40558878047e-10	0.000179998084735	575.032	481.047	467.255	462.139
CREB3	44.7536	31.06915	31.8113	5.80262045528e-10	0.172736238638	4.51389777608e-16	1021.15	909.04	883.347	1064.87
SIX4	0.0465	0.89435	0.04745	3.61560348474e-12	1.17679260438e-05	0.395827200652	23.8021	1.00102	7.45205	41.1531
SIX5	1.3402	1.293	0.8425	0.0720868221711	8.68826139817e-14	1.22320969919e-13	1360.39	1229.26	1168.3	1311.01
SIX1	0.3621	0.07935	0.3489	0.000395369425744	0.000790893322826	0.541172170014	1.00102	1.00102	1.00102	13.5694
SIX2	0.2415	0.4179	0.08425	0.712361951125	1.3474703163e-08	0.0946635494081	197.313	166.17	107.888	174.734
SIX3	0.0116	0.0471	0.00535	0.336430199509	0.000476986773194	0.154758202115	213.107	111.67	188.637	267.495
CNPY4	9.0036	4.69005	5.57855	1.36902065068e-12	0.0284049646412	1.04600195782e-13	2335.39	2121.17	2123.84	2229.28
CNPY3	60.1146	26.743	33.2866	1.7882330598e-30	0.00154574855943	5.84938571872e-30	818.169	733.193	718.956	690.705
CNPY2	1.2641	0.63715	0.7464	1.06460466389e-11	0.000535845916808	4.26665272524e-11	1349.04	1254.95	1231.92	1341.93
NODAL	0.1099	0.0497	0.1307	7.3837391526e-09	1.57843848443e-08	0.214814214569	289.852	212.662	349.134	255.038
IGFBPL1	0.0387	0.1855	0.02205	0.244286862673	0.0962186930467	0.498994923863	26.1378	32.8113	21.0215	52.943
SYNJ1	2.3177	3.9166	4.0284	3.25766479562e-38	0.037130627273	4.91149021636e-43	39.8184	56.5022	4.44899	62.5083
KNDC1	1.0239	0.3502	0.6278	3.10653224335e-07	5.74233386726e-06	0.000937165819697	400.631	365.707	428.66	431.663
HMG20A	3.1754	4.7481	5.7889	1.16891356831e-26	2.05942744157e-13	3.06839816934e-61	125.906	36.5929	65.4001	16.0164
HMG20B	21.7444	12.7667	11.43325	3.55292763044e-26	8.34891417465e-07	2.48088493938e-47	1869.02	1799.28	1872.36	1950.77
PHOSPHO2	0.9259	1.4731	1.6294	3.76343353127e-08	0.00618452753346	1.0940753444e-13	1.00102	1.00102	1.00102	1.00102
AAGAB	7.4838	14.5751	7.3755	8.13322148482e-32	1.50113444602e-17	0.275201309088	166.503	114.339	104.329	89.6471
FBXO6	13.3458	4.71765	6.16035	3.18380454134e-16	0.000107792641448	1.26625979885e-17	915.268	871.557	791.809	904.591
C4orf19	2.6996	4.59655	2.9499	1.77007267669e-10	0.00059690473093	0.0343503799449	1.00102	1.00102	1.00102	1.00102
SLC7A6OS	0.7297	0.8045	0.9053	0.10312574815	7.48351876481e-05	3.80198212626e-09	889.575	782.021	795.702	801.152
GSDMA	0.3806	0.1115	0.2902	3.21107225714e-07	3.52309919864e-06	0.974852191137	1138.61	959.091	872.002	1082.88
CREB1	3.7437	4.8257	6.10795	1.94001301017e-16	4.85434124158e-09	1.44187028167e-39	27.9174	1.00102	44.4899	17.796
C3orf70	1.4468	0.53955	2.53135	3.26325258248e-10	1.903033169e-24	1.18312420029e-09	143.814	81.9726	146.928	110.335
SHOX2	0.0644	0.00995	0.04025	0.0617413416709	0.00327576990857	0.0641697234731	1.00102	1.00102	1.00102	1.00102
ZFP82	0.9014	0.7696	1.09035	0.000305310406639	3.08560440374e-10	1.22653712301e-06	344.908	231.459	256.818	241.469
CHFR	1.919	0.72255	1.3852	3.12698349483e-26	1.87178972064e-24	7.47165526191e-10	645.548	633.091	569.582	608.51
KIAA0430	7.7254	10.21765	12.52265	3.80502600345e-17	3.3608995733e-08	5.04584611238e-41	901.365	767.673	729.857	827.401
SYPL1	48.4322	83.22445	67.45015	1.1015052321e-12	0.0105357841382	6.11006037888e-07	117.787	127.352	23.0235	91.8716
FAM81A	0.5321	3.5817	0.5521	1.97076065076e-34	2.44184497102e-39	0.550179568987	88.2012	11.5674	96.3206	14.2368
SYPL2	2.1409	6.1947	2.04525	2.23296987611e-26	1.77470137973e-36	0.0280319790469	555.79	628.976	430.106	494.728
RFX8	0.3733	0.0379	0.40045	7.88481400301e-07	5.32738325228e-16	0.487763806741	146.149	131.134	117.898	123.237
RCOR2	0.1548	0.2469	0.1187	0.32620999248	0.378629448787	0.139979360597	1062.31	815.944	814.499	786.136
RFX4	0.0042	0.00365	0.00495	0.0189698324657	0.00276848758753	0.246026559431	161.832	78.4134	74.6318	96.0981
RFX5	7.6844	9.7153	8.63245	0.00671494937985	0.373594113689	0.0449494114058	800.929	799.706	727.076	720.402
AVPR2	0.3691	5.7772	0.5277	1.50966837056e-21	4.38098476473e-21	0.581994833782	1199.11	1179.65	1121.7	1190.1
RFX7	1.9175	2.3934	3.1907	0.00136818692329	1.1791035269e-09	8.73312048359e-23	1.00102	1.00102	1.00102	1.00102
NRXN3	0.4936	0.3303	0.69145	0.00606737710566	9.14910982661e-06	0.0285697343277	1.00102	1.00102	1.00102	1.00102
RFPL3	0.0305	0.0151	0.05585	8.2651490876e-06	1.45503684072e-08	0.00359570109432	241.469	263.825	161.943	274.28
RFX2	1.7169	0.59005	1.4219	6.63545801201e-13	3.18208880484e-15	0.00302766584805	1154.4	1033.06	911.931	904.813
RFX3	1.111	1.40875	1.7746	0.000400569221494	7.18427219721e-05	1.88629500755e-13	1.00102	1.00102	1.00102	1.00102
YDJC	18.8819	7.4049	6.1469	8.3416680006e-22	9.74896345631e-05	1.93974585396e-36	1008.03	927.836	846.198	1065.87
TIGD2	2.1828	3.0934	2.72985	6.74765525891e-05	0.960798580692	0.0013976573405	1.00102	1.00102	1.00102	1.00102
APC	2.6312	4.18195	5.63865	1.54230498463e-33	6.99432298388e-11	1.13658906658e-55	1.00102	1.00102	1.00102	2.89184
TMEM179B	17.3126	15.70255	12.802	0.0269405821255	5.36091548208e-14	9.71922697111e-15	1084.89	1047.29	990.567	1065.64
ABCE1	7.4172	7.66185	9.192	0.682317172513	4.92446238684e-07	1.83643032438e-11	1.00102	1.00102	1.00102	1.00102
UQCRC2	36.7557	64.69185	40.90685	2.4755130283e-07	2.11343511383e-05	0.145886586639	327.112	209.992	221.671	295.19
XPNPEP1	9.5874	7.6353	8.9486	3.74512813425e-10	1.09724277629e-07	0.125230701345	1.00102	1.00102	1.00102	8.78675
XPNPEP2	0.3702	32.0447	0.2641	8.77096311688e-22	1.93936037762e-17	0.185565237328	52.943	113.894	139.476	136.584
XPNPEP3	2.6508	2.58395	2.60085	0.365927173021	0.25863931034	0.710355513431	678.471	600.169	641.099	688.926
SLC4A2	9.4884	12.10355	10.47105	0.00558953813681	0.00111552407587	0.807108361479	2393.33	2165.1	2048.98	2367.42
TEN1-CDK3	0.153	0.02445	0.075	7.60254399548e-13	8.31990917299e-13	1.29904275097e-06	1509.88	1402.32	1480.73	1428.35
GGCX	5.9016	8.61335	7.88095	2.90633911507e-06	0.015797428381	0.000141276032989	744.761	763.335	555.901	738.087
PAPLN	7.0906	5.89225	6.8349	0.0956130921071	0.693618359508	0.0905888439423	400.409	338.679	241.024	332.117
ADNP	12.5218	14.5134	16.0327	1.82976374557e-05	1.18862217698e-06	3.65707863181e-21	328.113	299.751	330.004	231.792
ZNF57	0.0792	0.1214	0.0923	2.39424760401e-05	0.781004720837	0.00444933346096	1233.59	1024.6	1053.74	1200.89
STXBP6	0.3728	0.9251	0.44675	0.728813571911	0.375609956057	0.171580045643	34.9246	63.0644	45.1572	15.6827
KHDRBS1	47.9547	46.42855	55.6075	0.160551866774	1.08116954454e-08	1.16914057638e-06	725.296	749.432	515.415	682.364
KHDRBS3	1.9877	2.8494	1.97695	0.000215931734436	9.84855571915e-05	0.826903494262	1.00102	1.00102	1.00102	1.00102
KHDRBS2	0.0267	0.21755	0.0341	4.70939892081e-21	1.70292690227e-17	0.968498819964	1.00102	1.00102	1.00102	1.00102
DYNC1I2	15.3506	20.86955	19.83635	3.5896257219e-19	0.00851965001172	2.84041521781e-15	1.00102	3.11429	11.901	1.00102
REG1A	7.3717	0.46225	6.01415	0.0628829637029	0.000206903659137	0.17593145042	1.00102	1.00102	1.00102	1.00102
LHCGR	0.0044	0.0137	0.00515	0.0685457828994	0.175012123385	0.304490891679	1.00102	1.00102	1.00102	1.00102
TMEM127	26.4107	29.91355	28.2969	1.39223261115e-06	0.00102552482195	0.0865539909327	867.33	822.729	758.219	751.879
FLT3	0.3635	0.3472	0.3946	0.876395193943	0.594809416231	0.693901048076	1.00102	4.56021	21.4664	1.00102
ZBED4	2.8953	2.99575	3.4453	0.107735560861	0.00273880545148	2.49015127347e-08	940.405	895.025	893.246	930.283
CTSG	0.3519	0.27955	0.4275	0.341717893871	0.233029218041	0.682546801006	12.4572	28.5848	4.00409	34.9246
C11orf1	9.1149	7.58865	6.1778	0.000965000455075	0.000152481203193	5.89893508085e-10	58.0593	155.937	64.0654	92.094
TARS2	10.4621	8.35245	7.61325	2.96587470763e-08	0.134448480191	1.45740011719e-13	725.185	798.037	651.777	729.968
DPYSL2	29.8185	18.39485	39.3967	2.63986364255e-09	9.47797580506e-21	1.10516250675e-08	25.5817	25.5817	74.4093	27.3613
DPYSL3	9.9254	5.79865	11.2359	0.00231285339423	5.36803731207e-05	0.458246810847	25.6929	1.00102	1.00102	5.11634
MRGPRE	0.0125	0.05745	0.007	0.12968564447	0.303121333808	0.290037006105	344.797	308.76	307.091	331.895
IGFBP2	5.4134	25.20405	2.779	1.40354667682e-09	3.6952599696e-37	0.00296774520562	31.2541	127.13	230.68	169.395
IGFBP3	619.7201	36.91175	468.59795	4.17299579066e-16	2.28220615614e-18	0.000224683379827	253.704	235.129	242.136	226.676
LRFN1	0.929	0.3169	0.4876	1.936515078e-14	5.1909175091e-06	1.81782226505e-12	842.527	696.155	755.327	802.041
IGFBP1	0.8333	0.54355	0.42045	0.0175764004761	0.098357394443	0.198207880477	301.864	250.033	196.757	318.659
IGFBP6	23.4598	12.731	8.30065	0.00162281166064	0.000235188696237	5.54296531901e-08	1046.85	905.925	911.264	955.531
MRGPRF	0.4851	3.87585	0.33765	1.55642261093e-18	1.64725528316e-31	0.00899130384901	837.633	668.683	563.464	633.758
IGFBP4	669.3197	291.48195	369.9767	3.90020818117e-13	0.000539027519847	3.44354218865e-14	986.118	831.516	716.51	920.941
IGFBP5	148.4653	359.22115	189.79055	0.00766202758503	0.0101077678193	0.396329593424	145.148	111.225	241.914	219.224
SKP2	0.7518	0.4402	0.7985	1.34205298757e-07	3.08949659236e-11	0.511151232432	1.00102	1.00102	1.00102	1.00102
CYP2R1	2.7968	1.5762	2.2952	1.20662954952e-16	2.10853498605e-12	0.000164761578063	1.00102	1.00102	1.00102	1.00102
CKLF	0.0416	0.0274	0.13205	0.000427168889383	0.00219584668914	0.000152147909518	490.835	430.884	436.335	468.59
C15orf26	0.0882	0.06315	0.15085	3.92516122286e-05	2.14122496232e-07	0.000170244275968	1.00102	1.00102	1.00102	1.00102
GJA1	40.6454	12.7307	67.8714	4.96069745374e-10	3.72180741736e-21	6.74053378712e-07	1.00102	1.00102	1.00102	1.00102
GJA3	0.0412	0.6034	0.04015	1.39307177602e-21	2.30732370404e-15	0.298898385491	10.3439	1.89082	1.00102	21.8
APLNR	13.5483	8.83395	20.23715	7.92598294998e-06	5.75851714277e-10	1.92377895469e-06	36.148	56.5022	9.56532	19.798
RUNX3	5.6901	0.5035	4.33185	1.0914704074e-17	2.16491833813e-19	0.0001766045088	699.381	706.944	733.193	690.26
CYP8B1	1.0497	4.93695	0.8628	0.0440919498433	2.35251339201e-09	0.0624465129335	58.0593	107.332	94.2073	93.7624
S1PR2	2.0314	1.8024	1.3026	0.0201524521842	0.000654998310382	2.11661060872e-07	1478.62	1349.49	1370.4	1418.89
KDM3B	12.0411	17.31725	19.5744	1.73251659749e-22	1.76780912987e-05	8.30675400213e-42	485.051	427.437	370.267	451.35
ZNF117	1.5005	1.0295	1.49835	1.2858281581e-05	2.3676171786e-06	0.39085568157	2.33572	10.9	1.00102	18.0184
ZNF114	0.2958	0.1996	0.17315	0.0083995324267	0.304399301869	0.822655390361	860.212	851.87	723.739	712.839
KDM3A	6.3288	3.92515	8.1684	2.97653712326e-15	1.67273501575e-37	2.42871156551e-09	99.1012	20.3541	95.2083	55.6124
SEZ6L	0.0253	0.0144	0.03155	0.414168174548	0.0274048196835	0.619267669987	141.367	25.248	107.332	102.549
PPP6R3	10.6128	12.34725	12.39385	7.47546456977e-07	0.0154423722411	2.77081282148e-10	692.708	659.785	565.578	600.614
TMC4	5.221	27.5577	2.45095	3.05722626429e-23	4.3715529955e-30	0.112399871682	1285.31	1089.56	1140.05	1243.05
ITGA8	3.7277	6.9267	6.3226	2.0003442622e-05	0.215612264796	8.60112822834e-06	4.89389	1.00102	1.00102	1.00102
TMC6	3.8361	2.16915	2.9557	2.36050200755e-12	1.34471731538e-05	3.51646330422e-07	961.871	833.184	775.125	920.051
TMC7	0.4614	0.2792	0.6544	5.18307909358e-06	2.25552627083e-17	2.5098014108e-05	574.809	559.794	499.176	530.097
APIP	3.1044	4.53515	2.78105	7.43584663306e-12	7.91540402284e-08	0.822269774994	107.109	82.0838	109.334	106.331
TMC1	0.0541	0.1465	0.06805	4.17009845971e-07	2.60613289538e-05	0.065583764876	13.4582	1.00102	1.7796	1.00102
TMC2	0.0173	0.006	0.01265	2.14672262578e-06	0.000212769947248	0.0757279736094	395.07	330.337	332.228	346.91
TMC3	0.0155	0.01555	0.01455	0.125632862423	0.810879849411	0.0654824426153	1.00102	1.00102	1.00102	1.00102
WASF1	5.5689	3.68845	6.2401	7.10012407782e-09	3.11619339762e-13	0.138659269789	2.78062	1.00102	1.00102	1.00102
EIF2B4	6.8006	4.34145	4.47975	2.10572662235e-19	0.647260058835	3.29370540189e-25	1295.77	1363.95	1127.15	1310.45
EIF2B5	8.5725	6.6324	7.0252	1.38658064423e-11	0.162726498001	1.64925083425e-11	902.7	836.41	781.799	802.041
TMC8	4.7432	0.4649	2.66015	2.00237190592e-16	9.6947861861e-18	4.20330169909e-07	994.015	851.981	800.707	951.527
EIF2B3	5.7844	5.69925	5.01615	0.0651359730409	0.000667477575858	2.47812505728e-05	728.855	695.822	627.085	759.887
EIF2B1	16.9616	11.1843	13.55365	3.06628925191e-32	8.42730149396e-14	1.01918214896e-18	786.359	728.744	591.604	764.781
PRKAR2A	5.8893	14.5363	9.11045	2.34539875102e-68	1.77430115916e-29	1.20762751251e-27	703.941	733.304	632.424	804.599
PRKAR2B	1.3616	6.7441	1.50455	3.54758650742e-45	1.99687008324e-32	0.00156754501959	1.00102	1.00102	2.66939	2.55817
TMEM200C	0.1683	0.34675	0.19215	2.81032365165e-07	0.0188324237195	0.139378589508	1.00102	1.00102	1.00102	1.00102
S1PR4	3.9989	0.5825	1.7588	3.41196793713e-17	1.74000846183e-12	2.05276931165e-13	1552.47	1384.41	1452.59	1509.88
MLF1	3.638	6.5183	3.6002	5.17119553755e-14	2.3349259804e-19	0.627290975854	1.00102	1.00102	1.00102	1.00102
QPRT	20.7031	40.1084	12.2214	1.23460205104e-07	1.02997733426e-22	7.18661889981e-06	1084.22	996.907	968.1	1054.52
IFT140	5.4923	5.245	4.6041	0.35645649936	2.663816059e-05	5.29878701292e-06	1653.24	1633.78	1461.27	1670.26
TMBIM4	5.65	8.3106	5.58905	0.095028069446	6.03929185385e-06	0.233232193429	1.00102	9.78777	1.00102	1.00102
TMEM14C	98.5785	79.52155	67.21885	0.0021649722534	2.52703007438e-07	9.96700283986e-10	26.5827	34.146	37.2603	26.249
TMEM14B	7.9901	8.0808	5.86125	0.428677190514	1.29055261347e-09	5.18397432336e-06	12.7908	62.2858	39.8184	24.247
TMEM14A	29.8933	28.2547	26.76265	0.187746262104	0.954163420737	0.195589422739	129.688	21.0215	73.6308	89.4247
FANCF	6.3924	4.9908	5.3207	3.61184496577e-08	0.12017666006	0.000180271734179	1.00102	1.00102	1.00102	1.00102
MECOM	2.9344	27.8336	5.14965	9.68500527118e-70	3.11491391839e-38	2.92025524686e-06	1.00102	1.00102	1.00102	1.00102
ITGA2B	0.2682	0.1463	0.16985	0.392034245751	0.400669230363	0.28705454563	915.157	780.798	743.092	946.967
RSPH1	1.3063	2.43045	0.96265	9.30917819699e-06	6.17706187456e-15	0.00254662578483	304.978	331.672	303.643	356.253
FANCE	1.3185	1.30045	1.44005	0.247681415244	0.160961609785	0.423891074863	786.581	718.178	647.217	721.626
TTC1	41.1709	29.15225	35.03315	3.30212823259e-09	1.70471670158e-06	1.15582934743e-05	62.6195	57.5032	13.0133	120.123
LURAP1	0.5677	2.1701	0.75325	6.17138045121e-42	6.12793497268e-24	0.000229590813596	859.211	748.097	672.909	870.445
TPBGL	0.3594	0.09825	0.17385	0.0054866021048	0.00011469423713	0.00293961228455	365.818	329.336	253.37	411.42
PNISR	7.9512	5.7982	8.1458	1.02508993614e-05	7.60403023241e-07	0.560907620128	1.00102	1.00102	1.00102	1.00102
MYT1L	0.0024	0.0011	0.00165	0.000940781322273	0.0218336811072	0.022240284636	1.00102	1.00102	1.00102	1.00102
ABCA12	0.5364	0.0831	0.9352	3.30571978378e-09	1.40838039078e-12	0.00347833293393	1.00102	1.00102	1.00102	1.00102
CEPT1	2.6232	3.5799	4.1816	3.07541340651e-15	0.00497237937576	3.55343389208e-23	218.89	108.333	28.3623	64.0654
CLIC6	0.9579	2.99765	0.47765	0.317715995182	0.53845998318	0.730316945938	34.9246	26.3603	47.1593	47.048
PHACTR4	8.7704	11.51185	10.2638	2.17025965208e-06	0.0432937261855	0.000670716743819	785.914	724.851	642.434	712.95
CLIC4	105.2328	132.44895	179.48575	0.00344902436289	0.000455773950162	4.97780793892e-12	828.402	641.099	604.506	688.036
NOP2	0.0724	0.0263	0.06175	4.79031095881e-08	3.97417483126e-09	0.0208021003659	1716.31	1589.4	1532.45	1799.84
CLIC2	6.7791	3.95855	9.12445	1.06248876865e-09	1.55280460766e-15	2.460080943e-05	94.0961	53.2766	5.89491	94.0961
CLIC3	2.4799	0.57345	0.7236	3.30368332328e-10	0.0383377912035	3.10017447623e-11	2901.85	2644.7	2414.24	2589.53
PHACTR3	0.0854	0.3392	0.08615	0.826582095503	0.144092662696	0.6592998138	100.436	112.337	51.0521	13.2357
LARP4B	5.7474	6.589	6.4419	0.000117279735131	0.816528295012	0.000155791033459	266.606	206.656	244.806	117.676
KIAA0020	9.9144	8.59155	10.50055	0.00121749040963	0.000113177607224	0.209497520604	1.00102	1.00102	1.00102	1.00102
TMEM147	36.6641	28.70565	17.84695	0.000425878572095	2.59407360809e-19	6.47872358294e-14	766.449	769.23	776.015	876.896
ASGR1	0.6213	0.14415	0.2441	0.11091351475	0.027239707962	0.0675808084503	1108.8	935.066	827.845	886.127
ASGR2	0.6709	0.6072	0.42115	0.426792461639	0.000805424775813	0.174269142299	695.488	845.975	767.895	737.197
TMEM144	1.5126	1.11745	2.0663	1.88591863956e-07	3.18531806853e-12	8.63515300238e-08	1.00102	1.00102	1.00102	1.00102
TMEM143	4.5241	4.0673	3.097	0.00203048539308	1.48390933759e-07	4.00889528881e-16	1191.22	959.313	910.485	1034.72
ITGA6	22.3878	27.921	48.84865	0.0363721968621	1.52052011429e-09	3.05998248286e-19	66.4012	66.0675	71.7399	143.369
TMEM141	22.0437	17.27665	8.4994	0.0556046686478	5.75810436381e-09	0.000257725574473	3609.46	3276.9	2553.16	2865.93
TMEM140	53.0176	17.1028	39.49085	2.79073716342e-25	5.64729305502e-24	2.20280404208e-05	109.111	173.733	132.58	123.571
