GeneSymbol	SigI	Normal	SigII	pIvsN	pIIvsN	pIvsII	SONdmso1	SONdmso2	SONpt2399-1	SONpt2399-2
BCOR	3.2664	5.9832	5.2339	3.72407987143e-28	0.00153961688939	1.87133085902e-22	195.311	81.4165	152.044	174.734
METTL6	1.6766	1.76925	1.5241	0.440933265066	0.0435975296979	0.00591067594771	6.67348	55.2787	180.629	57.3919
SERPINA1	278.9031	88.70775	170.39485	1.65354000802e-06	0.000834715358219	0.000698932627217	172.732	127.464	115.896	134.582
PXN	10.7799	8.20335	9.1358	7.01209254055e-06	0.0371886198808	0.000121054236696	1388.64	1356.94	1106.46	1257.62
CABLES1	5.0089	5.9846	5.8545	0.034783074893	0.592869491439	0.00840217689198	212.773	139.365	174.512	140.366
ESF1	5.2042	5.6439	7.3773	0.390202285056	2.1792922447e-12	2.41494528567e-18	1.00102	1.00102	1.00102	1.00102
SBNO2	14.1084	4.9702	9.32975	5.481429378e-21	4.46247105151e-12	6.56870450531e-13	2443.61	2139.74	1966.01	2340.28
RNF168	3.0361	3.3418	4.15245	0.0985216720368	3.03449577648e-08	2.05187790576e-14	384.949	241.914	347.688	287.627
SYNPO	50.8272	21.9517	48.16755	1.69281723783e-11	2.22002892224e-10	0.409499226386	664.901	564.688	584.041	580.037
RPF2	11.6614	6.33835	10.2196	4.49446240456e-26	1.99795282109e-18	0.00668027920746	42.3766	48.1603	85.643	77.5236
SYAP1	12.418	15.9149	12.266	6.99410310023e-06	0.0142874347614	0.379246100516	71.4063	143.814	97.8777	119.122
POP1	1.8563	1.5421	1.79995	9.29125349993e-07	2.04080961466e-07	0.281960701064	1.00102	48.8276	23.9133	217.667
ANGPTL4	513.62	4.7278	223.34845	4.64260163732e-23	7.29720539431e-20	7.55432711166e-14	1099.79	904.146	943.074	1137.05
MYBBP1A	8.5586	5.06615	6.25455	1.73938199995e-14	3.21484556406e-05	2.17514062634e-11	1225.81	1198.67	1140.05	1448.26
BLM	0.3061	0.1297	0.3382	8.74019396099e-08	7.29928353219e-11	0.312855804196	317.435	363.26	253.259	364.15
ZNF398	2.526	3.03975	3.26265	5.67432777686e-05	0.00073334136226	2.80128191485e-14	450.349	355.697	370.045	437.224
NEDD9	10.5125	15.53215	19.09865	1.53872767006e-05	0.000832636659472	1.3445606392e-13	73.4083	224.34	52.1644	85.7542
SMC2	2.748	4.63165	5.2238	5.42472495637e-14	0.00566427920755	1.47591494818e-25	1.00102	1.00102	1.00102	1.00102
LTV1	6.4941	4.4996	4.93205	5.5809862618e-13	0.00447123461226	6.37148092869e-08	1.00102	1.00102	19.0194	1.00102
S100A11	783.5912	277.84535	272.6731	8.45518248085e-14	0.148249864819	1.02577211795e-22	372.158	389.731	328.224	441.673
MDN1	1.9843	3.35615	3.33985	1.69073564094e-25	0.951815269621	3.77409617137e-18	87.6451	121.012	60.0613	70.6277
GNAI2	57.3337	31.7212	48.7446	2.61666197703e-22	8.77076475114e-10	5.30783961496e-06	1478.07	1250.61	1228.03	1422.01
ELL	4.59	4.15395	4.1131	0.00208881056459	0.729356807826	0.000192657336611	964.207	899.585	800.707	974.996
WDR91	14.6577	9.0554	11.84575	3.51990669115e-11	1.9605202041e-06	8.07611789243e-05	363.371	358.255	293.856	269.831
EEFSEC	14.4869	11.20215	8.8774	5.12093392811e-06	3.05004189087e-13	1.29687576575e-28	361.703	334.786	292.299	363.037
SCARB1	30.7154	1.5572	25.5044	2.67065390644e-15	2.12262520197e-22	0.00874053701096	797.259	708.057	608.065	670.463
CSF1	18.7708	7.79995	12.88845	3.78084175765e-20	2.11242543291e-09	1.09612084122e-07	976.442	897.25	811.162	954.308
CSF2	0.0482	0.00705	0.0167	0.0429741463887	0.332058407228	0.518359630404	222.561	158.606	228.122	238.799
LITAF	35.8206	63.4431	38.35145	0.000326041765281	0.0154967771305	0.346671312773	676.58	687.035	571.917	566.023
RRAD	47.8815	9.2315	21.14825	2.36177693218e-09	1.12792404195e-05	2.16357294791e-08	1343.59	1150.84	1108.24	1354.05
ANXA2	58.6369	26.6847	34.6992	2.22222340685e-18	0.000323207320794	7.07559736138e-13	220.114	141.589	42.2654	260.599
DDX50	15.211	17.0488	19.12065	0.000613561961888	0.00861992568637	5.9781462651e-10	227.677	157.272	145.371	223.117
DDX56	25.051	12.8297	14.9238	3.25736425623e-33	1.79550302285e-05	3.75266313096e-35	1018.93	901.81	976.553	998.131
CSRNP1	14.7805	23.60655	18.8332	0.000427691457178	0.108814780221	0.0422179003289	151.933	246.808	138.475	270.276
SDAD1	10.4665	13.09125	12.4413	1.91936443771e-10	0.972441127948	1.54279030662e-11	27.5837	81.6389	49.6062	1.00102
FAM129B	47.7626	37.06065	39.78585	0.000223571072328	0.147363537837	0.000806220071129	1568.16	1436.91	1449.93	1445.36
EGLN1	0.9892	1.46735	2.2029	0.0188896073078	1.7830766932e-09	7.95677423412e-19	82.1951	69.8491	107.888	58.6154
AXL	21.5892	6.7745	24.14825	3.09696010985e-15	2.20974179064e-16	0.353543276177	1109.8	1007.36	931.173	1098.68
CCDC47	21.3559	32.1609	31.05715	7.26576208744e-23	0.46731659309	4.78313794985e-25	989.455	808.381	768.785	744.983
CDKL5	1.2164	2.19465	2.77465	8.30978891336e-23	0.00101203775436	2.59642148941e-31	182.52	163.055	164.835	121.569
SLC35C1	8.0363	5.11385	6.56035	1.15676134103e-11	0.000621016119713	2.16807901156e-09	316.101	365.484	334.786	371.046
GNB2	92.9779	61.0793	62.03685	1.52460562052e-18	0.251709396869	1.65065675617e-27	2245.52	1901.05	1754.35	2086.46
FAM107B	23.8437	45.64345	26.7977	4.57180618517e-26	1.29179757319e-14	0.00547650212817	1.66837	17.5735	99.1012	84.5308
MCMBP	10.1666	10.89845	12.966	0.0072000471981	1.18090639545e-06	5.87999172149e-14	135.694	209.102	155.158	157.605
IQGAP1	21.0029	31.8974	36.9358	8.21052058655e-22	1.69682498025e-06	2.5524486126e-51	440.784	382.613	335.899	341.237
IQGAP3	1.5993	0.18225	0.92035	1.70846270505e-10	2.69093727067e-12	2.80093171351e-06	1163.41	1127.37	1068.76	1117.59
IER5L	5.8676	2.6947	2.41405	2.24572402121e-08	0.00921264182402	1.17017399677e-18	1291.54	1279.97	1056.41	1289.98
DYNC1H1	6.4751	10.49785	10.45595	1.61918421274e-17	0.31853012918	1.35063399007e-23	435.111	403.523	361.258	422.209
TUBA4A	20.3848	17.0067	11.69905	0.000547315937628	1.35200796404e-13	5.9567114946e-18	1220.47	1135.6	1062.97	1040.51
COQ2	2.4838	3.41645	2.32125	0.183930573074	0.263554457742	0.794927181816	1.3347	55.5011	3.33674	98.99
AUP1	70.8765	36.40015	36.01395	1.06293758299e-30	0.138685602978	3.17477940826e-45	981.669	911.153	720.069	937.179
PNPO	5.3127	7.9021	4.1217	5.31256650633e-06	1.88710234475e-26	1.07398891609e-07	992.68	940.739	797.926	1001.36
ZBTB24	2.0878	3.31685	2.90705	4.92597988513e-36	0.0458938564043	1.8347899018e-20	155.158	104.662	137.251	124.794
LIMCH1	6.2369	13.75695	12.45245	2.3783915594e-32	0.613276585722	7.19858771214e-19	1.00102	1.00102	1.00102	1.00102
SYT12	0.4387	0.09865	0.1889	0.00317734650419	0.00352707895119	0.00792350975773	1069.98	927.948	918.938	1035.06
SYT13	10.0134	10.2047	13.41805	0.0153498308712	0.000399135429325	0.265436284721	256.929	308.315	247.475	292.076
NEDD4L	2.3926	6.66905	2.63095	7.9042147876e-15	0.20563990101	0.0124685685598	220.002	84.642	105.219	182.52
WWC2	3.7229	10.52465	8.3089	1.59223858692e-70	5.79772213215e-10	3.42423246234e-58	39.1511	38.4837	5.22756	29.697
WWC1	10.5847	23.7631	12.18255	2.2402704095e-21	1.23778381838e-28	0.712132869394	211.327	255.038	290.185	364.039
SH3YL1	6.0478	9.14945	6.88105	5.91972600123e-10	1.43037304688e-06	0.190118116	1.00102	1.00102	1.00102	1.00102
PDGFC	5.9537	7.8227	9.301	0.00376872351661	0.00405116959387	2.20835231466e-09	1.00102	1.00102	1.00102	1.00102
RPS24	148.1172	68.4347	84.3629	6.89343574157e-20	2.84174757979e-05	1.23354335261e-19	307.759	214.775	260.822	375.495
MTSS1L	1.7234	2.0841	2.15575	0.561013499519	0.110639799606	0.0150529223326	1080.55	1031.83	930.951	1036.84
CHMP1A	20.1611	13.9861	12.2565	6.39943770395e-23	3.19123631672e-07	6.08348853527e-44	1626.22	1578.72	1493.53	1649.24
AIMP2	5.6371	7.5357	4.31815	0.000645245689825	1.98638718508e-09	0.00514118956494	512.968	562.686	334.564	456.689
AIMP1	6.6453	6.54345	7.0427	0.266278127246	0.00510265584302	0.0376169650202	1.00102	1.00102	1.00102	1.00102
C20orf27	20.8883	9.5185	12.2501	2.78976373647e-26	2.90200316952e-05	1.42190876643e-26	704.72	601.726	495.395	609.623
FLNA	97.556	65.70245	105.1909	0.00103720831812	0.000604411437038	0.834686259782	1945.32	1981.47	2068.56	2454.4
TMBIM6	214.6023	300.19225	233.29585	3.29411562078e-05	2.66080411162e-10	0.834677351192	920.941	868.109	765.337	839.079
TMBIM1	55.7073	55.06885	49.3333	0.982993970149	1.62775255186e-05	0.000219552846039	816.278	732.748	575.365	679.249
AKT2	7.6995	8.22015	6.5225	0.152270023666	2.10474072874e-08	2.68167095738e-06	839.302	736.419	797.592	694.376
MYC	16.6772	4.6773	17.13045	2.0090396467e-11	3.08733988235e-12	0.814861267435	39.4848	4.67144	92.9839	25.3592
SNAPC4	3.5202	2.42565	2.51465	2.96064564047e-08	0.564516092365	2.42804484698e-10	2745.47	2550.05	2651.6	2887.28
PNMA1	20.6209	32.1639	22.11585	2.42647626173e-23	6.87939662563e-26	0.762216164146	427.993	435.667	274.503	296.08
NPEPPS	5.9037	6.8906	7.7186	0.000332575579392	8.81710412647e-06	2.75334026891e-15	445.455	429.883	337.456	393.624
HNRNPH1	29.9268	19.99235	32.78495	2.94371618153e-09	2.22692714381e-17	0.105424993423	1137.61	1113.36	924.945	1132.16
TBC1D8	6.4292	6.3702	6.86935	0.831977535416	0.209459302787	0.146376924554	233.238	140.254	173.288	172.954
FOXK1	4.5004	4.08475	5.81435	0.0195166056547	1.86307176187e-09	1.99291395343e-06	749.988	639.431	605.619	544.0
RBM12	8.1771	12.2223	12.15135	8.18291025855e-31	0.0536999694071	2.77245329201e-37	1104.91	1017.48	902.7	891.688
TBC1D4	5.2045	19.9414	8.1978	3.49799623356e-48	4.8932925596e-08	9.78229475483e-07	1.00102	1.00102	1.00102	1.00102
HNRNPUL1	31.1978	25.62065	30.16545	1.18140366091e-06	0.000628742691567	0.0344999640916	983.004	1045.4	1003.58	1051.63
DEGS1	65.6078	26.39835	52.4697	7.19693495673e-16	6.25436353435e-11	0.000380866781064	303.866	347.911	273.39	376.829
EMP2	5.7245	4.46495	5.14075	0.000571764112432	0.0822612757944	0.018545624104	277.506	323.219	245.695	305.312
EMP3	62.5208	11.9542	27.2605	1.21650835956e-27	5.05606637528e-13	8.50367661266e-26	1047.51	1042.84	887.907	1002.13
DCAF12	10.5194	13.7673	13.78645	5.80871319777e-20	0.279864072064	9.35829415984e-19	421.987	297.749	318.659	333.452
TRMT10C	10.2842	13.62595	10.3122	0.000125510957252	1.62265465052e-08	0.331499759777	104.662	128.242	112.226	88.3124
MAP7D2	4.0994	1.27005	3.94955	0.000267870804753	0.000116398305275	0.0423532776977	13.0133	19.6868	25.248	72.741
NOB1	14.8728	11.8288	13.78305	1.52414961973e-06	0.000294695966873	0.0253251779862	693.486	756.55	761.556	683.253
IRAK2	2.7992	2.4036	3.41	0.0314383228573	4.50445750629e-05	0.00797219226252	488.165	381.612	362.259	459.024
WDR4	3.0269	2.4284	2.5815	2.75363786987e-05	0.214758039269	4.26375669813e-05	745.428	680.362	653.334	749.543
WDR3	2.4442	3.14425	3.96275	9.34739477404e-07	2.83547639918e-09	4.20019191754e-27	1.00102	1.00102	23.4684	25.0256
DIAPH1	33.1935	33.42725	45.41025	0.477550749655	7.45052414659e-09	1.02849577051e-07	581.372	449.237	334.008	389.398
CCND1	105.4862	32.92375	182.06345	4.40726985545e-15	1.71987687958e-25	1.65084087102e-11	983.894	997.463	620.634	687.925
SERPINE1	64.3576	19.56105	59.917	0.00011141061832	0.00129597745922	0.133315453182	2181.9	2196.24	1998.71	2183.01
INSIG1	8.2065	12.88675	9.35745	0.3241240077	0.0745088147828	0.993362012802	431.441	311.318	453.686	511.3
ZDHHC7	16.6134	18.11475	16.56825	0.782621953324	0.149314637006	0.326173485529	897.917	711.616	737.086	772.233
ZDHHC8	10.7117	5.34625	5.7177	3.78161996518e-12	0.947977829115	6.89978808167e-18	1444.25	1283.09	1244.72	1412.22
ANPEP	98.1084	111.1194	74.4734	0.979963533274	0.00217474439638	0.000284652862654	640.988	535.436	468.701	607.954
POLQ	0.1789	0.0324	0.184	8.01150721309e-10	9.33789229186e-10	0.380053962236	1.00102	1.00102	1.7796	18.5745
POLE	1.7803	1.00395	1.44095	3.76638809896e-14	2.14986602476e-11	8.04278709863e-08	1357.5	1176.2	1173.2	1325.35
WDR60	6.0578	3.5057	6.7679	4.78156976174e-15	7.56797201106e-18	0.144404302339	360.924	427.993	358.255	276.282
GPR157	1.7016	1.88315	1.59235	0.854808425126	0.659719718819	0.486398352204	782.132	579.592	623.526	708.946
TMEM8A	16.9496	22.1257	10.6363	0.00601009674301	1.12917410959e-17	2.63260469105e-08	1818.19	1550.69	1456.93	1842.1
PRC1	0.0285	0.01205	0.0247	1.71594680612e-11	1.07963615371e-05	0.0350732047582	468.256	406.193	384.17	398.296
QKI	7.8149	8.9124	13.4461	5.7955485019e-05	3.63723576506e-12	3.33008215509e-29	1.00102	1.00102	1.00102	10.1214
TM4SF1	46.5431	36.44295	40.70995	0.0745657518332	0.518054272665	0.0516105179684	51.497	112.448	4.44899	1.00102
NUP155	3.1783	3.4925	4.93475	0.0700137707603	1.34494932414e-13	2.41665378238e-25	158.606	138.586	253.147	190.194
IER2	22.902	27.1612	12.3666	0.0169502284851	2.48891132037e-08	2.64157159938e-06	1550.03	1597.08	1446.81	1440.47
ZNF395	56.2174	9.7844	70.04005	2.07653945561e-24	4.65268461807e-36	0.36992371271	281.843	281.621	199.092	163.389
PKP4	13.0453	29.9898	18.0935	5.53009761733e-37	7.05190917967e-22	2.38059935372e-06	1.00102	1.00102	1.00102	1.00102
PKP2	1.8178	2.6849	3.13215	0.417668508309	0.00732293958188	0.000841832964983	1.00102	1.00102	1.00102	1.00102
PEBP1	453.9282	880.20205	301.09715	3.7998299854e-23	1.13730933958e-45	2.35404845059e-15	266.717	247.809	291.854	372.38
IFT57	13.1439	15.8121	12.3963	9.392542577e-05	4.79197341261e-09	0.273579111891	1.00102	1.00102	1.00102	3.78164
LPP	6.532	7.43315	10.5746	0.0163234845068	2.31462082936e-05	2.50815147833e-13	8.67553	39.3735	128.576	23.0235
ILVBL	18.3174	20.54135	13.02125	0.702424353443	1.39521417315e-12	0.00154328935253	1180.98	1009.03	1053.19	1054.52
APOL2	34.5044	12.42615	21.0292	3.08653392242e-12	5.73076096704e-08	2.86488749144e-08	1661.36	1550.14	1161.74	1309.78
SLC29A1	14.1242	18.34545	16.2144	0.270052488256	0.0266035252892	0.952041532722	936.29	851.648	798.26	898.807
ARL4C	20.6264	5.87665	17.6256	8.52376059373e-07	3.07370325576e-07	0.258313751362	263.825	462.584	287.071	336.01
CNOT10	3.8408	4.7317	3.82955	8.26571535547e-07	3.74162036825e-06	0.667357763026	57.0583	103.55	46.047	18.3521
CD70	57.6201	0.10345	14.61825	7.0664981206e-13	7.99023412612e-10	1.15523248814e-10	1508.99	1389.42	1195.11	1369.06
RFC2	16.4069	6.4879	11.5523	1.73875911911e-44	2.76834082359e-22	1.68964361619e-22	1019.6	971.659	897.695	1039.39
KIF15	0.3581	0.1408	0.34055	0.000196478411821	5.40405234527e-07	0.172100192535	195.644	239.578	170.174	225.786
IGF2BP2	0.4443	3.0712	0.305	0.312102684814	1.99641025849e-09	0.0189523747438	275.615	277.617	173.955	345.909
KIF1C	16.0713	30.66845	15.89665	5.83601707678e-41	1.71656339802e-42	0.280776240577	1238.04	1024.82	1136.61	1180.32
CD109	6.3049	4.82205	13.4488	0.000142812191362	6.23744739362e-15	4.16735347765e-12	6.22858	54.3889	9.67655	10.1214
ZFP36	177.9368	138.7878	146.56895	0.064640305873	0.748595053371	0.0644973304777	1386.53	1195.11	1150.51	1261.29
ERCC4	1.0029	1.5483	1.7364	3.12922230831e-28	0.000168783181473	7.49524755923e-41	332.896	220.447	329.892	283.178
MRPS12	20.649	16.04445	9.06445	0.000622877390288	5.8297775313e-14	6.44643204712e-11	969.991	989.677	819.281	918.494
LOXL2	17.2495	1.7153	12.85965	0.00016709371243	3.70256446378e-11	0.0238749718062	267.273	235.351	129.354	219.224
PFKP	62.0069	12.99555	61.71655	6.09698071844e-31	4.89015983266e-29	0.411475020196	617.075	572.362	405.525	488.499
TAMM41	1.1498	1.13835	0.9301	0.06756550409	0.988043105573	0.192485994467	4.22654	1.00102	24.3582	127.797
DCBLD2	4.1525	5.87495	5.1465	0.366500909906	0.328153155663	0.621447111688	53.3879	132.135	31.2541	81.9726
ADPGK	12.4656	6.29565	10.84175	1.11954956623e-34	3.28804867251e-29	2.32921160804e-05	224.896	215.22	173.399	171.842
TPBG	4.3544	5.0288	4.398	0.489638591677	0.0239861102834	0.326920642189	1.00102	1.89082	1.00102	1.00102
MYO10	3.2015	11.43615	5.20005	4.4546022075e-28	0.000416870205811	2.85201921657e-05	97.6553	63.3981	162.277	52.943
UBE2O	5.7311	4.48465	4.8728	1.01319468328e-10	0.000479306832028	3.01467088888e-07	1589.85	1520.0	1302.89	1471.5
COPB2	8.5863	9.8161	9.4757	0.0770215685936	0.710726566342	0.0274878009791	1.00102	1.00102	1.00102	38.0389
PGK1	154.8798	108.7103	213.56675	2.88755395172e-07	1.4652521922e-23	0.00292649360416	74.9655	79.9706	64.5103	21.3551
RPUSD1	9.5189	4.3935	4.71045	1.1684465265e-29	0.864012137296	1.97918945723e-42	2183.67	2227.5	2094.92	2388.44
TCERG1	6.5699	2.9566	5.6311	6.47004595913e-17	1.21309986025e-21	0.0578835627845	4.00409	27.0276	1.00102	1.00102
TINAGL1	37.3419	27.27785	23.34445	0.000788939366233	0.00012861003623	1.21605550759e-11	702.495	560.016	675.468	712.283
SNX17	42.3256	34.3311	32.8471	1.5536410178e-08	0.000709469840951	1.02567883833e-18	1295.77	1363.95	1127.15	1310.45
ICAM1	23.5495	8.85955	22.439	9.24833777998e-12	1.73832038145e-10	0.588038949341	1701.63	1472.28	1542.46	1732.66
SLC3A2	37.9743	45.91235	26.78895	0.0786395695872	2.14189212705e-08	1.4657974905e-06	1127.26	1056.08	1039.84	1213.35
TMTC2	2.8117	5.19565	5.73865	1.75007450883e-22	0.880576808048	1.4612115449e-26	1.00102	1.00102	1.00102	1.00102
MAP4K5	4.6559	4.66545	6.6167	0.328661402341	7.17668988356e-09	2.59380937135e-14	39.4848	3.67042	8.89798	4.67144
MAP4K4	12.473	5.914	16.55305	1.0025929988e-18	1.52838580578e-29	6.17169154323e-06	155.047	178.516	93.0951	73.8532
EXT1	6.0076	6.39815	6.2877	0.399571539366	0.451452353295	0.739988762808	1.00102	1.00102	1.00102	1.00102
NRG1	0.406	0.7346	0.66915	0.168902176198	0.226822161471	0.00964465203045	5.45001	1.00102	1.00102	27.5837
SUV39H2	1.4488	1.488	1.6968	0.922629001166	0.000394353161339	3.4454413983e-05	22.9123	28.2511	87.5338	2.11327
ATP1B1	295.4007	871.1901	340.4886	2.457025433e-41	1.85839668886e-35	0.097288047749	244.694	206.322	143.146	231.014
BCL2L1	47.3478	35.01195	28.33245	1.94423867621e-07	0.000753443879817	1.21231797584e-14	571.584	499.399	418.539	425.657
SCO1	2.5497	4.8408	3.25455	1.88569440571e-49	1.06185045941e-12	2.45863416001e-15	100.102	61.0624	131.579	25.9154
NDST1	14.4123	15.64785	22.2349	0.3852723893	3.1443817974e-07	1.30402904117e-12	747.764	754.66	736.641	858.099
TDP1	2.2824	2.23455	2.63465	0.336209454507	7.94625807625e-05	0.00370203200608	43.044	1.89082	46.6032	41.8205
GFRA1	1.9865	3.5357	1.5968	0.543255692976	0.255262165699	0.0954111357532	28.5848	2.44694	7.00716	8.00818
YEATS4	5.6539	8.1263	6.915	0.00688965253936	0.0108346194282	0.310018493081	86.0879	91.9828	131.801	120.79
ZNF195	2.47	1.597	2.30835	7.55439704951e-15	5.97712766177e-11	0.0950470797119	275.17	258.597	338.79	237.798
EHD4	9.2811	11.24995	11.6947	0.000381359768651	0.108480711725	1.35693984409e-07	661.565	646.216	601.503	662.121
EHD1	18.7587	15.2251	12.7849	1.69332563916e-06	5.1999976269e-05	1.77251596588e-17	1573.94	1350.49	1396.43	1617.54
ABL1	13.9017	14.2778	14.93365	0.224601565418	0.164618768482	0.875695566702	762.445	661.12	736.752	716.621
TMEM201	2.6791	3.5136	2.1543	1.72097477158e-06	7.32053890145e-20	3.49804481396e-09	718.4	700.382	633.202	757.107
HNRNPK	100.6345	109.33825	111.5086	0.000288198631716	0.688806982771	0.000378195824439	189.638	118.566	58.8379	112.115
HNRNPF	53.205	61.9583	58.24775	1.02499942094e-06	0.000417286722227	0.0379854559879	121.235	11.901	70.5165	148.819
ANKRD33B	4.2887	4.48075	9.87045	0.0970259674505	1.82587437766e-10	2.55113313058e-14	271.277	240.468	275.059	258.264
ARMC6	8.2328	6.1308	5.20865	1.21420541456e-12	2.08520568385e-07	2.73798570959e-31	903.701	802.486	733.638	760.555
IRS1	1.5054	5.33895	2.26055	1.32150933384e-16	0.000107400231307	0.00625072285961	1.00102	1.00102	4.78266	8.89798
IRX2	0.1675	8.1068	0.13685	1.1256630095e-55	7.95502989065e-43	0.829545784311	1.00102	1.00102	1.00102	1.00102
PPP2R2A	5.4701	5.95205	7.04905	0.190497771126	1.65687396651e-06	1.05333525444e-10	21.9113	17.3511	32.0327	7.56328
PTRH2	4.6598	2.12805	2.8114	7.26105486552e-31	7.90315597426e-11	5.04662366157e-26	404.858	350.914	392.067	454.242
SAPCD2	0.4986	0.34025	0.25625	0.00135870816756	0.185817380767	6.05139603757e-06	3015.3	2711.99	2462.63	2909.3
NTHL1	5.9061	3.5556	2.5401	0.00136656726734	6.10513383662e-12	2.43185718733e-07	2314.59	2212.59	2277.99	2416.58
MFSD10	35.4125	11.3723	16.05935	1.72949737732e-25	0.000830327438306	3.02134100811e-29	1134.38	1009.7	1016.7	1060.64
GTF3C6	79.5716	49.21275	46.06075	7.30394056446e-14	0.919041094968	3.85701746945e-17	66.5124	106.442	87.9787	52.7205
XPO1	4.9444	4.3285	6.0448	7.21332112618e-05	1.66370572895e-11	1.78754427921e-07	137.474	118.788	249.032	111.002
XPO6	12.6447	10.36835	11.61385	2.0463723023e-09	0.00033165391688	0.00179292436389	737.976	744.761	657.449	788.361
GAR1	9.8919	6.61	7.2916	4.1636427079e-18	0.00717026544615	2.13153834025e-15	1.00102	1.00102	1.00102	1.00102
GART	5.4321	6.8672	6.4979	1.47640643682e-06	0.298656010046	1.75119237534e-05	214.441	190.75	244.583	269.053
ATAD2	1.7877	1.09195	2.1814	4.8716297594e-05	5.43339389436e-11	0.138389418797	430.773	233.683	349.579	324.887
MYEOV	3.08	0.0269	1.2316	6.19199895094e-07	5.85005230316e-07	0.0344098236576	899.363	691.929	654.557	750.544
NOLC1	15.6237	21.9426	21.56725	8.56074484185e-10	0.552294791386	2.34158002356e-10	1182.99	1140.83	1011.7	1116.92
THAP4	25.2505	28.57465	16.2551	0.384295315114	1.03792944538e-21	2.76259868293e-18	952.973	829.848	711.06	966.654
THAP7	12.2795	7.2169	5.96705	1.54509685321e-15	6.41817527013e-09	4.240470043e-31	1155.4	1056.75	1078.55	1262.62
TRIM11	2.1534	1.3142	1.4308	7.1782609981e-23	0.0219330874256	1.22392120235e-23	444.231	458.246	480.157	516.083
RPN1	97.6389	77.7074	71.30695	1.31549229131e-07	0.0295719133723	8.3588414755e-14	544.222	547.448	436.668	513.302
PES1	23.8512	14.4801	18.0705	1.08271175948e-24	4.2754338923e-06	8.90969666887e-18	1143.5	946.411	894.135	1060.97
RRS1	7.1738	5.0419	5.24135	6.54273915717e-08	0.278410772698	4.58913773998e-08	106.331	56.7246	20.9102	65.5114
TBL2	8.5283	5.4986	7.00165	1.94160619097e-16	2.8872514052e-11	7.15224899499e-07	998.687	975.441	922.498	1002.91
TBL3	8.6346	5.4151	4.8953	2.59264397511e-21	0.00141782344261	3.02364442133e-36	2599.43	2276.66	2483.43	2781.62
DIEXF	2.3953	2.40245	3.90265	0.542544089845	3.28699834521e-23	1.00590580444e-29	94.8747	145.259	175.957	94.3185
TMEM44	7.16	1.43155	3.5408	1.55879326393e-21	8.0752762239e-14	5.05406498803e-14	260.599	200.204	324.665	331.227
TMEM43	30.8378	21.6553	30.1543	2.31218292422e-11	2.4358911793e-09	0.0110403001878	175.179	89.2022	177.96	236.575
CAMTA1	4.6516	4.6477	3.4127	0.128315985484	1.0635128913e-12	1.10700505914e-11	641.655	461.694	399.408	512.523
POP7	36.5581	15.96525	15.7404	6.80944028822e-28	0.728663407563	1.17714530843e-39	2030.63	1723.98	1542.24	1833.65
TCF3	9.4738	5.5628	6.7645	1.02899686608e-18	1.51643627897e-06	1.54930534881e-14	1857.9	1584.4	1511.54	1700.4
NUTF2	34.9617	15.34375	15.78015	5.4804281886e-25	0.999278124603	7.59802028865e-36	1432.57	1268.96	1235.93	1501.31
AMPD2	6.7785	4.1367	4.50375	5.03672828854e-13	0.616048740799	2.158389933e-15	810.494	798.148	752.991	923.61
RPS4X	487.2018	267.50085	339.1938	6.25951422692e-16	7.43605051537e-05	2.11104175071e-12	189.972	142.145	145.037	160.942
PEG10	4.4883	8.46925	7.99875	0.037259222588	0.589204096081	0.0555145400418	31.4766	6.22858	45.3797	1.00102
SND1	38.8478	27.6073	36.29885	2.30639441276e-13	5.4167277214e-10	0.0034308896992	56.1685	100.77	24.3582	44.8236
POLR3D	4.5142	3.4222	4.8261	3.4889800145e-09	4.16638047436e-16	0.198216058624	394.848	413.978	299.751	447.791
POLR3E	2.8249	2.62845	2.6386	0.00150716433427	0.146323322457	0.0553803171128	766.005	718.623	713.173	941.183
POLR3A	2.8673	3.5568	3.555	2.46587527361e-08	0.391509867491	7.78229337312e-08	315.545	201.984	262.713	372.158
POLR3H	3.4941	3.51135	2.90645	0.300347995474	1.41284387638e-07	4.16102574317e-07	1172.64	1180.54	1001.8	1173.75
DNMT1	2.8443	2.37025	3.2635	5.62482588297e-05	3.33519437325e-10	0.134835976827	1427.68	1302.66	1258.84	1414.33
PSD3	0.3745	1.04055	0.60775	0.00103844996986	0.889600665196	0.01908891002	30.2531	10.3439	7.45205	64.3991
PRMT3	2.2948	2.3179	2.45195	0.260893652322	0.0010633185713	0.00551497706743	1.00102	5.67246	1.00102	2.11327
PRMT1	25.25	15.1158	15.53205	2.63572471255e-20	0.630735366977	6.73055637783e-29	1601.52	1462.72	1382.63	1575.94
PRMT6	3.5786	9.655	3.9373	4.87376676463e-68	8.0065296773e-53	0.00677354923973	1.00102	1.00102	1.00102	1.00102
SLC25A4	12.05	29.6418	11.8196	1.39295968859e-08	9.5328030799e-17	0.662319709988	1.22347	1.44592	11.1225	16.0164
MTPAP	2.2473	2.73105	2.6785	3.86196855664e-11	0.384387364177	5.28390985886e-13	204.431	187.191	232.682	164.613
KAT2B	6.1504	12.15085	9.5141	2.23940001389e-44	2.08093863279e-05	4.12602373251e-27	1.00102	1.00102	1.00102	6.67348
PLIN2	173.2506	19.90515	188.1914	1.11399026021e-16	4.45545917752e-18	0.532882938445	101.771	60.0613	102.772	132.58
